timestamp,channel,target_name,target_url,segment,status,note_length,evidence,next_action
2026-07-25,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 2 weeks with original note visible,wait for accept; do not resend
2026-07-25,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 2 weeks with original note visible,wait for accept; do not resend
2026-07-25,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-25,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto reporting and reconciliation note visible,wait for accept; do not resend
2026-07-25,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `2 天前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-25,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,Received invitations page showed `全部 (0)` and `您没有新邀请` with recommendation cards only,no action
2026-07-25,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/,account_check,observed_no_qualified_inbound,,"Notifications showed ordinary Juliana Chan, Wolfgang Rückerl, Richard Clarke, Hu Kenneth, and personal search-appearance activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-25,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,Admin dashboard showed 1 follower; 0 new followers; 2 search analytics over the last 7 days; 91 post impressions; 0 company page visitors; quick-promote prompts only,no paid ads; monitor inbox and activity
2026-07-25,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-25,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-25,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-26,linkedin,LinkedIn unread messages,https://www.linkedin.com/messaging/?filter=unread,account_check,observed_none,,LinkedIn unread-message filter showed `无unread消息` and `No messages…yet!`; no CAPTCHA OTP identity verification account restriction or security warning was visible,no action
2026-07-26,linkedin,Alexander Yan,https://www.linkedin.com/in/alexander-yan-64766b227/,broker_api,observed_no_reply,,LinkedIn messaging list showed the 2026-07-07 outbound follow-up as latest visible item with no unread indicator; unread filter showed no unread messages,wait for reply or submitted Brief
2026-07-26,linkedin,Richard Clarke,https://www.linkedin.com/in/clarkerichard/,broker_api,observed_no_reply,,LinkedIn messaging list showed the 2026-07-07 outbound follow-up as latest visible item with no unread indicator; notifications showed ordinary activity only,wait for reply or submitted Brief
2026-07-26,linkedin,Hu Kenneth,https://www.linkedin.com/in/hukenneth/,crypto_asset_reporting,observed_closed,,"LinkedIn active thread showed Hu declined on 2026-07-11 and the 2026-07-12 acknowledgment `Understood, thanks Kenneth.` as latest action",closed unqualified; no further outreach unless Hu reopens thread
2026-07-26,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 2 weeks with original note visible,wait for accept; do not resend
2026-07-26,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 2 weeks with original note visible,wait for accept; do not resend
2026-07-26,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-26,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto reporting and reconciliation note visible,wait for accept; do not resend
2026-07-26,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `3 天前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-26,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,Received invitations page showed `全部 (0)` and `您没有新邀请` with recommendation cards only,no action
2026-07-26,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/,account_check,observed_no_qualified_inbound,,"Notifications showed ordinary Calwin Tan suggestion, Richard Clarke activity, Juliana Chan activity, Wolfgang Rückerl activity, and personal search-appearance activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-26,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,Admin dashboard showed 1 follower; 0 new followers; 2 search analytics over the last 7 days; 71 post impressions; 0 company page visitors; quick-promote prompts only,no paid ads; monitor inbox and activity
2026-07-26,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-26,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-26,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-27,linkedin,LinkedIn unread messages,https://www.linkedin.com/messaging/?filter=unread,account_check,observed_none,,LinkedIn unread-message filter showed `无unread消息` and `No messages…yet!`; no CAPTCHA OTP identity verification account restriction or security warning was visible,no action
2026-07-27,linkedin,Alexander Yan,https://www.linkedin.com/in/alexander-yan-64766b227/,broker_api,observed_no_reply,,LinkedIn messaging list showed the 2026-07-07 outbound follow-up as latest visible item with no unread indicator; unread filter showed no unread messages,wait for reply or submitted Brief
2026-07-27,linkedin,Richard Clarke,https://www.linkedin.com/in/clarkerichard/,broker_api,observed_no_reply,,LinkedIn messaging list showed the 2026-07-07 outbound follow-up as latest visible item; notifications showed ordinary repost/comment activity only,wait for reply or submitted Brief
2026-07-27,linkedin,Hu Kenneth,https://www.linkedin.com/in/hukenneth/,crypto_asset_reporting,observed_closed,,"LinkedIn active thread showed Hu declined on 2026-07-11 and the 2026-07-12 acknowledgment `Understood, thanks Kenneth.` as latest action",closed unqualified; no further outreach unless Hu reopens thread
2026-07-27,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-27,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-27,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-27,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto reporting and reconciliation note visible,wait for accept; do not resend
2026-07-27,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `4 天前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-27,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,Received invitations page showed `全部 (0)` and `您没有新邀请` with recommendation cards only,no action
2026-07-27,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/,account_check,observed_no_qualified_inbound,,"Notifications showed ordinary Richard Clarke repost/comment activity, Juliana Chan article/activity, Calwin Tan suggestion, Lydia Hsieh item, Wolfgang Rückerl activity, and personal search-appearance activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-27,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,Admin dashboard showed 1 follower; 0 new followers; 2 search analytics over the last 7 days; 56 post impressions; 0 company page visitors; quick-promote prompts only,no paid ads; monitor inbox and activity
2026-07-27,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-27,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed `没有主页动态` and no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-27,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-28,linkedin,LinkedIn messages,https://www.linkedin.com/messaging/thread/new/,account_check,observed_no_new_reply,,LinkedIn messaging list loaded via alternate route and showed Hu Kenneth latest visible item as 2026-07-12 outbound acknowledgment; Richard Clarke and Alexander Yan latest visible items as 2026-07-07 outbound follow-ups; no new on-lane reply or unread message was visible,no action
2026-07-28,linkedin,Alexander Yan,https://www.linkedin.com/in/alexander-yan-64766b227/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item with no newer reply visible,wait for reply or submitted Brief
2026-07-28,linkedin,Richard Clarke,https://www.linkedin.com/in/clarkerichard/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item; notifications showed ordinary repost activity only,wait for reply or submitted Brief
2026-07-28,linkedin,Hu Kenneth,https://www.linkedin.com/in/hukenneth/,crypto_asset_reporting,observed_closed,,"LinkedIn messaging list showed 2026-07-12 outbound acknowledgment `Understood, thanks Kenneth.` as latest visible action",closed unqualified; no further outreach unless Hu reopens thread
2026-07-28,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-28,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-28,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-28,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto reporting and reconciliation note visible,wait for accept; do not resend
2026-07-28,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `5 天前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-28,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,Received invitations page showed `全部 (0)` and `您没有新邀请` with recommendation cards only,no action
2026-07-28,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/?filter=all,account_check,observed_no_qualified_inbound,,"Notifications showed ordinary Juliana Chan post/article activity, Andrew LIU comment activity, Richard Clarke repost activity, Calwin Tan recommendation, and Wolfgang Rückerl activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-28,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,Admin dashboard showed 1 follower; 0 new followers; 2 search analytics over the last 7 days; 47 post impressions; 0 company page visitors; quick-promote prompts only,no paid ads; monitor inbox and activity
2026-07-28,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-28,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed `没有主页动态` and no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-28,linkedin,SignalCraft Labs visitors analytics,https://www.linkedin.com/company/133375131/admin/analytics/visitors/,company_page_check,observed_visitor_analytics,,"Visitor analytics for 2026-06-27 to 2026-07-26 showed 5 page views, 1 unique visitor, and 0 custom-button clicks",no action
2026-07-28,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-28,linkedin,Sami Ul Haq,https://www.linkedin.com/in/samiulhaq203/,crypto_accounting_reconciliation,blocked_personalized_quota_0,,"Live profile showed 2nd-degree crypto accountant with blockchain financial reporting and reconciliation, wallet/exchange/DeFi reconciliation, cost-basis, QuickBooks/Xero, and CSV/API import evidence; personalized invite dialog showed `本月剩余 0 封个性化邀请`, `0/200`, and disabled `发送邀请`; no generic invite sent",recheck personalized-note quota; send only personalized no-link invite if quota resets
2026-07-29,linkedin,LinkedIn messages,https://www.linkedin.com/messaging/thread/new/,account_check,observed_no_new_reply,,Unread filter showed `无unread消息` and `No messages...yet!`; alternate composer route showed Hu Kenneth latest visible action as 2026-07-12 outbound acknowledgment and Richard Clarke/Alexander Yan latest visible items as 2026-07-07 outbound follow-ups; no new on-lane reply or unread message was visible,no action
2026-07-29,linkedin,Alexander Yan,https://www.linkedin.com/in/alexander-yan-64766b227/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item with no newer reply visible,wait for reply or submitted Brief
2026-07-29,linkedin,Richard Clarke,https://www.linkedin.com/in/clarkerichard/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item; notifications showed ordinary repost/social activity only,wait for reply or submitted Brief
2026-07-29,linkedin,Hu Kenneth,https://www.linkedin.com/in/hukenneth/,crypto_asset_reporting,observed_closed,,"LinkedIn messaging list showed 2026-07-12 outbound acknowledgment `Understood, thanks Kenneth.` as latest visible action",closed unqualified; no further outreach unless Hu reopens thread
2026-07-29,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-29,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-29,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-29,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto reporting and reconciliation note visible,wait for accept; do not resend
2026-07-29,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `6 天前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-29,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,Received invitations page showed `全部 (0)` and `您没有新邀请` with recommendation cards only,no action
2026-07-29,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/?filter=all,account_check,observed_no_qualified_inbound,,"Notifications showed ordinary recommended-connection/game/job/social activity plus known Juliana Chan, Andrew LIU, and Richard Clarke activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-29,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,Admin dashboard showed 1 follower; 0 search analytics over the last 7 days; 0 new followers; 19 post impressions; 0 company page visitors; quick-promote prompts only,no paid ads; monitor inbox and activity
2026-07-29,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-29,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed `没有主页动态` and no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-29,linkedin,SignalCraft Labs visitors analytics,https://www.linkedin.com/company/133375131/admin/analytics/visitors/,company_page_check,observed_visitor_analytics,,"Visitor analytics for 2026-06-28 to 2026-07-27 showed 5 page views, 1 unique visitor, and 0 custom-button clicks",no action
2026-07-29,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-30,linkedin,LinkedIn messages,https://www.linkedin.com/messaging/thread/new/,account_check,observed_no_new_reply,,Unread filter showed `无unread消息` and `No messages...yet!`; alternate composer route showed Hu Kenneth latest visible action as 2026-07-12 outbound acknowledgment and Richard Clarke/Alexander Yan latest visible items as 2026-07-07 outbound follow-ups; no new on-lane reply or unread message was visible,no action
2026-07-30,linkedin,Alexander Yan,https://www.linkedin.com/in/alexander-yan-64766b227/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item with no newer reply visible,wait for reply or submitted Brief
2026-07-30,linkedin,Richard Clarke,https://www.linkedin.com/in/clarkerichard/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item; notifications showed ordinary activity only,wait for reply or submitted Brief
2026-07-30,linkedin,Hu Kenneth,https://www.linkedin.com/in/hukenneth/,crypto_asset_reporting,observed_closed,,"LinkedIn messaging list showed 2026-07-12 outbound acknowledgment `Understood, thanks Kenneth.` as latest visible action",closed unqualified; no further outreach unless Hu reopens thread
2026-07-30,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-30,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-30,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-30,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto reporting and reconciliation note visible,wait for accept; do not resend
2026-07-30,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `1 周前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-30,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,"Received invitations page showed `您没有新邀请` with recommendation cards only, including Sami Ul Haq as a suggested connection; no inbound invitation or accepted-contact action was available",no action
2026-07-30,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/?filter=all,account_check,observed_no_qualified_inbound,,"Notifications showed an unread SignalCraft Labs search-analytics notice with `2 条搜索结果` plus ordinary Andrew LIU, Juliana Chan, and Richard Clarke activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-30,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,Admin dashboard showed 1 follower; 0 search analytics over the last 7 days; 0 new followers; 2 post impressions; 0 company page visitors; quick-promote prompts only,no paid ads; monitor inbox and activity
2026-07-30,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-30,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed `没有主页动态` and no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-30,linkedin,SignalCraft Labs visitors analytics,https://www.linkedin.com/company/133375131/admin/analytics/visitors/,company_page_check,observed_visitor_analytics,,"Visitor analytics for 2026-06-29 to 2026-07-28 showed 5 page views, 1 unique visitor, and 0 custom-button clicks",no action
2026-07-30,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-30,linkedin,Sami Ul Haq,https://www.linkedin.com/in/samiulhaq203/,crypto_accounting_reconciliation,blocked_personalized_quota_0,,"Live profile showed 2nd-degree crypto accountant with blockchain financial reporting and reconciliation plus wallet exchange DeFi reconciliation cost-basis QuickBooks Xero and CSV/API import evidence; custom invite note editor showed `本月剩余 0 封个性化邀请。`, `0/200`, and disabled `发送邀请`; no generic invite sent",recheck personalized-note quota; send only personalized no-link invite if quota resets
2026-07-30,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,deferred_pending_invite,,Live profile showed 2nd-degree Financial Operations / Crypto FinTech / HFT / OTC / Treasury fit and current action `待处理，点击撤回发送给Saloni Tolia的邀请`; no message sent because pending invite remains the contact gate,wait for accept; do not resend withdraw or message before acceptance/genuine reply
2026-07-31,linkedin,LinkedIn messages,https://www.linkedin.com/messaging/thread/new/,account_check,observed_no_new_reply,,Unread filter showed `无unread消息`; message list showed Hu Kenneth latest visible action as 2026-07-12 outbound acknowledgment and Richard Clarke/Alexander Yan latest visible items as 2026-07-07 outbound follow-ups; no genuine on-lane reply or unread message was visible,no action
2026-07-31,linkedin,Alexander Yan,https://www.linkedin.com/in/alexander-yan-64766b227/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item with no newer reply visible,wait for reply or submitted Brief
2026-07-31,linkedin,Richard Clarke,https://www.linkedin.com/in/clarkerichard/,broker_api,observed_no_reply,,LinkedIn messaging list showed 2026-07-07 outbound follow-up as latest visible item with no newer reply visible,wait for reply or submitted Brief
2026-07-31,linkedin,Hu Kenneth,https://www.linkedin.com/in/hukenneth/,crypto_asset_reporting,observed_closed,,"LinkedIn messaging list showed 2026-07-12 outbound acknowledgment `Understood, thanks Kenneth.` as latest visible action",closed unqualified; no further outreach unless Hu reopens thread
2026-07-31,linkedin,Hannah Jenkins,https://www.linkedin.com/in/hannah-jenkins-85bb12189/,tradingview_webhook,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks with original note visible,wait for accept; do not resend
2026-07-31,linkedin,John Harper,https://www.linkedin.com/in/john-harper-787898164/,broker_api,observed_pending,,LinkedIn sent-invitations page showed pending at 3 weeks,wait for accept; do not resend
2026-07-31,linkedin,"Patrick Camuso, CPA",https://www.linkedin.com/in/patrickcamuso/,crypto_accounting_referral,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month with crypto accounting handoff note visible,wait for accept; do not resend
2026-07-31,linkedin,"Ashley Papa, MBA, CTFA",https://www.linkedin.com/in/ashleypapa/,wealth_advisor,observed_pending,,LinkedIn sent-invitations page showed pending at 1 month; notifications also showed Ashley Papa viewed the profile but no acceptance or message,wait for accept; do not resend
2026-07-31,linkedin,Saloni Tolia,https://www.linkedin.com/in/saloni-tolia/,crypto_accounting_reconciliation,observed_pending,,LinkedIn sent-invitations page showed `会员 (5)` and Saloni Tolia pending with `1 周前发送`; the pending invite remains a contact gate,wait for accept; do not resend or message before acceptance/genuine reply
2026-07-31,linkedin,LinkedIn received invitations,https://www.linkedin.com/mynetwork/invitation-manager/received/,account_check,observed_none,,Received invitations page showed `全部 (0)` and `您没有新邀请` with recommendation cards only; no inbound invitation or accepted-contact action was available,no action
2026-07-31,linkedin,LinkedIn notifications,https://www.linkedin.com/notifications/?filter=all,account_check,observed_no_qualified_inbound,,"Notifications showed an unread Mia Chang network activity item, a SignalCraft Labs search-analytics notice with `2 条搜索结果`, and Ashley Papa profile-view activity; no qualified SignalCraft inquiry or message",no SignalCraft reply
2026-07-31,linkedin,SignalCraft Labs company page,https://www.linkedin.com/company/133375131/admin/dashboard/,company_page_check,observed_no_inbound,,"Admin dashboard showed 0 search analytics over the last 7 days, 0 new followers, 0 post impressions, 0 company page visitors, and quick-promote prompts only",no paid ads; monitor inbox and activity
2026-07-31,linkedin,SignalCraft Labs company inbox,https://www.linkedin.com/company/133375131/admin/inbox/,company_page_check,observed_empty,,Company inbox showed `无消息` and `暂时没有消息`,no action
2026-07-31,linkedin,SignalCraft Labs company activity,https://www.linkedin.com/company/133375131/admin/notifications/all/,company_page_check,observed_empty,,Company activity page showed `没有主页动态` and no page comments mentions reactions reposts analytics alerts or featured content,no action
2026-07-31,linkedin,SignalCraft Labs visitors analytics,https://www.linkedin.com/company/133375131/admin/analytics/visitors/,company_page_check,observed_visitor_analytics,,"Visitor analytics for 2026-06-30 to 2026-07-29 showed 5 page views, 1 unique visitor, and 0 custom-button clicks",no action
2026-07-31,linkedin,LinkedIn account security,https://www.linkedin.com/mypreferences/d/categories/sign-in-and-security,account_check,observed_normal,,Login and security page showed normal sign-in and security settings with two-step verification on; no visible restriction CAPTCHA OTP or identity-verification blocker,no action
2026-07-31,linkedin,Weekly LinkedIn operating review,https://www.linkedin.com/company/133375131/admin/dashboard/,weekly_review,observed_weekly_results,,"Live weekly review found 0 new sent invitations/messages this week, 0 accepts, 0 new replies, 0 qualified replies, 0 booked conversations, 5 pending sent invitations, 1 company follower, 0 last-7-day company search analytics, 0 new followers, 0 dynamic/post impressions, 0 company page visitors, visitor analytics 2026-06-30 to 2026-07-29 with 5 page views 1 unique visitor 0 custom-button clicks, content analytics 2026-06-30 to 2026-07-29 with 754 impressions and 0 reactions/comments/reposts, 0 ad impressions visible, no verified briefs or LinkedIn-attributed conversions; no paid ads or spend enabled",keep Crypto Asset Reporting / reconciliation only; do not increase volume; tighten offer/audience before more sends if roughly 30 high-intent touches still produce no qualified reply
2026-08-01,linkedin,LinkedIn unread messages,https://www.linkedin.com/messaging/?filter=unread,account_check,observed_none,,LinkedIn unread-message filter showed `无unread消息` and `No messages...yet!`,no action
